0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.482792317867279053e-02,8.900996297597885132e-02,1.308749765157699585e-01,1.876089721918106079e-01,2.033294588327407837e-01,2.213770151138305664e-01,2.311039268970489502e-01,2.380464524030685425e-01,2.399426996707916260e-01,2.367608994245529175e-01,2.313841432332992554e-01,2.287932038307189941e-01,2.293627113103866577e-01,2.320934683084487915e-01,2.361787855625152588e-01,2.407149821519851685e-01,2.432812452316284180e-01,2.450139969587326050e-01,2.454634308815002441e-01,2.461081445217132568e-01,2.465198785066604614e-01,2.450547665357589722e-01,2.426759302616119385e-01,2.412685453891754150e-01,2.377672344446182251e-01,2.338378131389617920e-01,2.287674695253372192e-01,2.238378226757049561e-01,2.191596627235412598e-01,2.133055627346038818e-01,2.072124332189559937e-01,2.020211368799209595e-01,1.984336674213409424e-01,1.962000429630279541e-01,1.926371753215789795e-01,1.766104996204376221e-01,1.351021677255630493e-01,8.451482653617858887e-02,2.732706815004348755e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.397167593240737915e-02,1.361030191183090210e-01,1.887198090553283691e-01,2.855488061904907227e-01,3.303001821041107178e-01,2.624492645263671875e-01,2.566660642623901367e-01,3.346025049686431885e-01,4.666556715965270996e-01,5.165068507194519043e-01,5.091380476951599121e-01,4.455874860286712646e-01,3.714721798896789551e-01,3.664658665657043457e-01,4.259706139564514160e-01,5.057974457740783691e-01,6.656538844108581543e-01,8.023581504821777344e-01,9.574564695358276367e-01,9.636630415916442871e-01,9.608908295631408691e-01,9.572345018386840820e-01,9.528741836547851562e-01,9.445234537124633789e-01,9.309963583946228027e-01,9.123457074165344238e-01,8.913766145706176758e-01,8.664361834526062012e-01,8.312271237373352051e-01,7.890973687171936035e-01,7.433264255523681641e-01,6.951398253440856934e-01,6.440128684043884277e-01,5.911600589752197266e-01,5.359317064285278320e-01,4.795822799205780029e-01,4.220267832279205322e-01,3.634391129016876221e-01,3.048294186592102051e-01,2.454587817192077637e-01,1.871756613254547119e-01,1.315621733665466309e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.402688324451446533e-01,1.971776187419891357e-01,2.543217241764068604e-01,3.161304593086242676e-01,3.797004818916320801e-01,4.287048280239105225e-01,4.599250853061676025e-01,4.884357452392578125e-01,4.814888238906860352e-01,4.778845906257629395e-01,5.069613456726074219e-01,5.714713931083679199e-01,6.652929782867431641e-01,7.483949661254882812e-01,7.839915752410888672e-01,8.182088136672973633e-01,8.643075823783874512e-01,8.707382082939147949e-01,8.521839976310729980e-01,8.949437737464904785e-01,9.638872146606445312e-01,9.819951057434082031e-01,9.602084755897521973e-01,9.763674736022949219e-01,9.917235374450683594e-01,9.409261345863342285e-01,8.830043077468872070e-01,8.681004047393798828e-01,8.652376532554626465e-01,8.269076347351074219e-01,7.579739689826965332e-01,7.147215008735656738e-01,6.932588219642639160e-01,6.420009732246398926e-01,6.813198328018188477e-01,6.384625434875488281e-01,6.420332789421081543e-01,5.429892539978027344e-01,5.275042653083801270e-01,4.378940761089324951e-01,3.050408959388732910e-01,2.630305588245391846e-01,2.396322041749954224e-01,2.312981635332107544e-01,1.924972832202911377e-01,1.392384171485900879e-01,2.192645519971847534e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.413094259798526764e-03,2.196802198886871338e-02,3.517247736454010010e-02,5.318191647529602051e-02,3.588415682315826416e-02,5.691957473754882812e-02,9.330719709396362305e-02,6.957924365997314453e-02,8.343006670475006104e-02,7.645134627819061279e-02,6.343974173069000244e-02,7.840371131896972656e-02,1.250230222940444946e-01,1.400097012519836426e-01,1.649523824453353882e-01,2.135967314243316650e-01,2.936893403530120850e-01,2.262630015611648560e-01,2.037880271673202515e-01,2.466814815998077393e-01,2.533563971519470215e-01,2.310905903577804565e-01,2.492320090532302856e-01,2.618683576583862305e-01,2.667626738548278809e-01,2.886323630809783936e-01,2.802294790744781494e-01,2.678666710853576660e-01,2.538494765758514404e-01,2.383966594934463501e-01,2.212877273559570312e-01,2.029643803834915161e-01,1.832991987466812134e-01,1.623780578374862671e-01,1.406227946281433105e-01,1.177644878625869751e-01,9.370681643486022949e-02,6.661470234394073486e-02,3.921739757061004639e-02,1.133009884506464005e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.554453909397125244e-02,1.607290804386138916e-01,4.327231943607330322e-01,5.058202147483825684e-01,5.578960180282592773e-01,6.070655584335327148e-01,6.535062193870544434e-01,6.972544193267822266e-01,7.386472821235656738e-01,7.662076950073242188e-01,7.904492616653442383e-01,8.115479350090026855e-01,8.292255401611328125e-01,8.434267640113830566e-01,8.503481745719909668e-01,8.544374704360961914e-01,8.566270470619201660e-01,8.573063611984252930e-01,8.570540547370910645e-01,8.552368283271789551e-01,8.520930409431457520e-01,8.459466695785522461e-01,8.349211812019348145e-01,8.186400532722473145e-01,7.987471818923950195e-01,7.758494615554809570e-01,7.503756284713745117e-01,7.165758013725280762e-01,6.760504245758056641e-01,6.319966316223144531e-01,5.844411253929138184e-01,5.344465970993041992e-01,4.816872775554656982e-01,4.270541071891784668e-01,3.706610500812530518e-01,3.120453655719757080e-01,2.516932189464569092e-01,1.346685588359832764e-01,8.332681655883789062e-02,5.096499621868133545e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.211782313883304596e-03,6.498141586780548096e-02,1.265648752450942993e-01,1.882109344005584717e-01,2.491799890995025635e-01,3.092088103294372559e-01,3.677802383899688721e-01,4.247464239597320557e-01,4.795521795749664307e-01,5.322755575180053711e-01,5.816036462783813477e-01,6.283948421478271484e-01,6.719789505004882812e-01,7.120026946067810059e-01,7.486398220062255859e-01,7.736279964447021484e-01,7.941085100173950195e-01,8.116962313652038574e-01,8.261362314224243164e-01,8.374512195587158203e-01,8.451447486877441406e-01,8.486080765724182129e-01,8.498971462249755859e-01,8.487083911895751953e-01,8.456151485443115234e-01,8.383960723876953125e-01,8.267011642456054688e-01,8.125006556510925293e-01,7.957913875579833984e-01,7.765768170356750488e-01,7.539185881614685059e-01,7.177087068557739258e-01,6.791319251060485840e-01,6.370725035667419434e-01,5.864892005920410156e-01,5.380357503890991211e-01,4.208188056945800781e-01,3.374837934970855713e-01,3.673143088817596436e-01,3.307239115238189697e-01,2.758115828037261963e-01,2.176338881254196167e-01,1.586641371250152588e-01,9.389975666999816895e-02,3.502185642719268799e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.432682693004608154e-02,1.038160622119903564e-01,1.611996889114379883e-01,2.263180315494537354e-01,2.799310684204101562e-01,3.335043191909790039e-01,3.682716190814971924e-01,3.935305774211883545e-01,4.124158918857574463e-01,3.975437581539154053e-01,3.575560152530670166e-01,2.690542042255401611e-01,3.503966629505157471e-01,3.267648518085479736e-01,2.845831513404846191e-01,4.404343068599700928e-01,5.007509589195251465e-01,5.544901490211486816e-01,5.551408529281616211e-01,5.049459338188171387e-01,4.334788322448730469e-01,4.355079829692840576e-01,4.528018534183502197e-01,4.709722697734832764e-01,5.027012825012207031e-01,5.244812965393066406e-01,5.426700115203857422e-01,5.526444911956787109e-01,5.428239703178405762e-01,5.288857221603393555e-01,5.134936571121215820e-01,4.963720142841339111e-01,4.774005711078643799e-01,4.572747647762298584e-01,4.353151619434356689e-01,4.109221994876861572e-01,3.861473500728607178e-01,3.600094914436340332e-01,3.217002749443054199e-01,2.659556567668914795e-01,2.085172981023788452e-01,1.498939543962478638e-01,8.997778594493865967e-02,2.672375738620758057e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.421740770339965820e-02,1.018735915422439575e-01,1.612681150436401367e-01,2.207659184932708740e-01,2.791796028614044189e-01,3.363733589649200439e-01,3.919691741466522217e-01,4.456129372119903564e-01,4.973454177379608154e-01,5.465705394744873047e-01,5.929214358329772949e-01,6.360887289047241211e-01,6.762290000915527344e-01,7.038648128509521484e-01,7.277712225914001465e-01,7.487616539001464844e-01,7.638190388679504395e-01,7.744373083114624023e-01,7.826307415962219238e-01,7.890974283218383789e-01,7.928885221481323242e-01,7.948681116104125977e-01,7.940067052841186523e-01,7.915514111518859863e-01,7.869670391082763672e-01,7.802227735519409180e-01,7.718778848648071289e-01,7.612475156784057617e-01,7.449228167533874512e-01,7.239133119583129883e-01,6.993856430053710938e-01,6.688114404678344727e-01,6.271984577178955078e-01,5.820139646530151367e-01,5.340476632118225098e-01,4.839313924312591553e-01,4.309869408607482910e-01,3.758845925331115723e-01,3.187299668788909912e-01,2.600003182888031006e-01,2.002891302108764648e-01,1.403642892837524414e-01,8.147154748439788818e-02,2.351826429367065430e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.621527552604675293e-02,9.643699228763580322e-02,1.581650972366333008e-01,2.189008146524429321e-01,2.799168527126312256e-01,3.399491608142852783e-01,3.988318145275115967e-01,4.568343162536621094e-01,5.126355886459350586e-01,5.662987232208251953e-01,6.174600720405578613e-01,6.664425134658813477e-01,7.103199958801269531e-01,7.459020614624023438e-01,7.802320718765258789e-01,8.156973719596862793e-01,8.518534898757934570e-01,8.858779668807983398e-01,9.121181368827819824e-01,9.297273159027099609e-01,9.425538182258605957e-01,9.513138532638549805e-01,9.568114876747131348e-01,9.584281444549560547e-01,9.565234780311584473e-01,9.504927992820739746e-01,9.410627484321594238e-01,9.285365343093872070e-01,9.111340045928955078e-01,8.884831666946411133e-01,8.616534471511840820e-01,8.316657543182373047e-01,7.973018884658813477e-01,7.595220804214477539e-01,7.184470891952514648e-01,6.747492551803588867e-01,6.280606985092163086e-01,5.786484479904174805e-01,5.267309546470642090e-01,4.725138843059539795e-01,4.165748655796051025e-01,3.552613556385040283e-01,2.989096641540527344e-01,2.427523285150527954e-01,1.637484431266784668e-01,7.667233049869537354e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.086324989795684814e-02,4.826827347278594971e-02,7.302123308181762695e-02,9.675052762031555176e-02,1.131962388753890991e-01,1.414633840322494507e-01,1.535208374261856079e-01,1.554256528615951538e-01,1.548717468976974487e-01,1.723654121160507202e-01,1.828083097934722900e-01,2.014067173004150391e-01,2.410901188850402832e-01,2.712166607379913330e-01,2.772783935070037842e-01,2.825664579868316650e-01,2.866065204143524170e-01,2.892991602420806885e-01,2.911989986896514893e-01,2.917361557483673096e-01,2.912357151508331299e-01,2.892991602420806885e-01,2.796722352504730225e-01,2.829729914665222168e-01,2.784328758716583252e-01,2.725951373577117920e-01,2.238203883171081543e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
